EmployeeID,Age,Gender,Education,Role,Department,YearsAtCompany,YearsInRole,MonthlyIncome,PercentSalaryHike,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,OverTime,DistanceFromHome,ManagerStyle,RemoteWorkOption,StockOptions,TotalWorkingYears,BusinessTravel,Attrition
1714,25,Male,Bachelor's,Tech Lead,Backend,4,2,197581,12,2,1,4,1,4,3,8,No,7,Demanding,Hybrid,0,24,Travel_Rarely,No
1715,31,Female,Bachelor's,Senior SE,Mobile,3,5,82170,26,3,2,2,3,3,1,5,Yes,27,Supportive,Hybrid,2,18,Non-Travel,No
1716,24,Male,PhD,Tech Lead,Backend,19,9,88555,21,4,2,4,1,3,6,1,Yes,19,Supportive,Hybrid,2,31,Travel_Rarely,Yes
1717,39,Female,Bachelor's,Junior SE,ML/AI,18,5,190734,21,4,2,3,1,3,6,0,No,17,Toxic,Full Remote,2,14,Travel_Rarely,No
1718,57,Male,Bootcamp,Junior SE,Backend,3,0,163115,20,4,3,1,3,3,5,2,Yes,41,Neutral,Full Remote,2,1,Travel_Rarely,No
1719,43,Female,Bachelor's,Principal SE,QA,14,5,149216,26,3,1,4,1,4,5,2,Yes,11,Supportive,Hybrid,2,14,Travel_Frequently,No
1720,55,Male,Master's,Mid SE,Frontend,16,2,110930,6,2,3,3,2,3,2,7,No,5,Neutral,On-site,3,5,Travel_Rarely,No
1721,29,Male,Bachelor's,Mid SE,Backend,11,2,223475,12,1,2,3,3,3,1,4,No,2,Supportive,Hybrid,3,31,Travel_Frequently,Yes
1722,40,Non-binary,Bachelor's,Senior SE,Backend,2,2,81365,21,4,2,4,4,3,3,0,No,47,Supportive,Full Remote,3,31,Travel_Rarely,No
1723,27,Female,Bachelor's,Tech Lead,Backend,9,9,107188,17,3,1,1,1,3,2,3,No,12,Supportive,Hybrid,1,30,Non-Travel,No
1724,47,Male,Bachelor's,Tech Lead,DevOps,14,9,143633,22,2,1,4,4,3,2,6,No,42,Demanding,On-site,1,1,Travel_Rarely,No
1725,55,Male,Master's,Mid SE,DevOps,9,7,202745,28,2,4,2,1,3,0,4,No,42,Demanding,Hybrid,0,3,Travel_Rarely,Yes
1726,27,Female,Bootcamp,Tech Lead,ML/AI,17,4,108471,26,3,2,4,2,3,4,5,Yes,11,Neutral,Full Remote,1,20,Travel_Rarely,No
1727,54,Male,Master's,Junior SE,Frontend,0,3,193228,14,4,2,4,3,3,2,3,No,10,Supportive,On-site,2,21,Travel_Rarely,No
1728,43,Female,Bachelor's,Junior SE,Backend,2,8,102287,6,1,3,1,4,3,2,1,No,28,Demanding,Full Remote,2,30,Non-Travel,No
1729,42,Female,Bachelor's,Senior SE,Backend,11,8,177717,6,4,4,4,3,3,5,8,No,7,Neutral,Full Remote,2,30,Travel_Frequently,No
1730,27,Male,Bachelor's,Junior SE,Backend,0,0,104076,18,2,2,3,4,3,3,1,No,14,Neutral,Hybrid,0,5,Travel_Frequently,No
1731,27,Male,Master's,Mid SE,Backend,2,1,161475,20,1,3,1,1,4,2,1,No,13,Demanding,Hybrid,0,10,Travel_Rarely,No
1732,25,Female,Master's,Senior SE,DevOps,2,7,95151,11,4,1,3,2,3,6,1,Yes,5,Neutral,On-site,0,24,Non-Travel,Yes
1733,51,Male,Bootcamp,Mid SE,QA,4,4,112384,25,1,3,1,4,4,3,0,Yes,42,Neutral,Full Remote,0,6,Travel_Frequently,No
1734,32,Male,Bachelor's,Junior SE,QA,18,6,144865,25,3,2,2,4,3,4,2,No,8,Toxic,Hybrid,3,10,Travel_Rarely,No
1735,51,Non-binary,Master's,Mid SE,ML/AI,0,0,78541,28,4,3,2,2,4,6,5,No,1,Neutral,Hybrid,0,10,Non-Travel,No
1736,52,Male,Master's,Mid SE,Mobile,3,9,117847,16,2,3,2,2,3,5,6,Yes,5,Neutral,Hybrid,0,25,Travel_Rarely,No
1737,45,Female,Master's,Mid SE,Frontend,3,4,95955,27,2,4,4,2,3,6,0,No,11,Neutral,Full Remote,1,14,Travel_Rarely,No
1738,30,Male,Master's,Tech Lead,QA,16,2,185362,18,1,4,2,2,3,0,4,No,43,Supportive,Full Remote,3,13,Non-Travel,No
1739,24,Male,Master's,Tech Lead,Backend,13,9,235014,29,3,1,1,2,3,0,4,No,48,Demanding,Hybrid,2,11,Travel_Rarely,No
1740,52,Male,Master's,Mid SE,QA,17,1,206215,8,4,4,2,3,3,4,0,No,10,Demanding,Hybrid,1,11,Travel_Rarely,Yes
1741,57,Male,Bachelor's,Tech Lead,ML/AI,0,1,200581,8,3,3,1,1,3,4,3,Yes,15,Supportive,On-site,0,16,Travel_Rarely,No
1742,45,Male,Master's,Junior SE,Mobile,15,8,132780,22,3,4,3,1,3,6,0,No,39,Supportive,Hybrid,2,33,Non-Travel,No
1743,52,Male,Bachelor's,Mid SE,QA,2,3,212813,7,1,2,4,4,3,5,0,No,47,Toxic,Hybrid,2,32,Non-Travel,No
1744,27,Female,Master's,Tech Lead,ML/AI,8,3,202970,5,1,3,3,2,3,5,6,Yes,29,Neutral,Hybrid,2,10,Non-Travel,No
1745,23,Male,Bachelor's,Mid SE,DevOps,3,6,144919,21,4,3,3,3,3,1,6,No,25,Supportive,On-site,1,15,Non-Travel,No
1746,41,Male,Master's,Staff SE,Mobile,4,9,157854,11,2,3,2,3,3,2,2,No,48,Supportive,Hybrid,3,16,Non-Travel,No
1747,49,Male,PhD,Mid SE,ML/AI,10,9,239020,20,4,2,2,4,3,2,6,Yes,6,Neutral,Hybrid,3,27,Travel_Rarely,No
1748,32,Male,PhD,Tech Lead,QA,8,1,106768,9,3,3,2,2,3,2,2,No,11,Supportive,Hybrid,2,32,Non-Travel,No
1749,25,Male,Master's,Mid SE,DevOps,2,2,88262,23,1,4,3,1,3,3,1,Yes,17,Supportive,Hybrid,0,6,Non-Travel,No
1750,36,Male,Master's,Mid SE,ML/AI,5,2,181578,11,3,2,4,2,3,1,3,No,15,Demanding,Hybrid,3,8,Non-Travel,No
1751,27,Male,Master's,Mid SE,ML/AI,10,5,65605,18,1,3,4,3,3,6,2,No,16,Demanding,Full Remote,3,25,Non-Travel,No
1752,51,Male,Master's,Senior SE,QA,8,2,123590,6,2,4,3,2,4,2,6,No,2,Supportive,Full Remote,0,7,Travel_Rarely,Yes
1753,23,Male,PhD,Senior SE,Mobile,14,4,73231,7,3,4,4,1,3,3,0,No,36,Supportive,On-site,1,17,Travel_Rarely,No
1754,36,Female,Bachelor's,Staff SE,DevOps,2,3,124397,21,1,1,3,1,4,3,5,No,19,Neutral,Full Remote,1,30,Non-Travel,No
1755,32,Male,Bootcamp,Mid SE,Backend,0,2,122123,20,4,4,3,4,3,0,1,No,38,Supportive,Hybrid,0,2,Non-Travel,No
1756,29,Male,Bootcamp,Junior SE,Frontend,19,7,58515,12,4,4,4,3,4,3,7,No,21,Neutral,Full Remote,1,17,Travel_Rarely,No
1757,47,Female,Master's,Mid SE,Mobile,18,9,132211,22,4,1,1,2,4,4,4,No,11,Supportive,Full Remote,2,4,Non-Travel,No
1758,26,Male,Bachelor's,Senior SE,DevOps,13,2,214694,19,3,1,1,2,3,5,2,No,41,Supportive,Hybrid,3,26,Travel_Frequently,No
1759,27,Female,Bachelor's,Tech Lead,ML/AI,16,5,61600,11,1,2,2,4,3,3,6,No,3,Neutral,Full Remote,1,14,Travel_Rarely,Yes
1760,47,Male,PhD,Mid SE,DevOps,13,6,203964,13,1,4,4,4,3,4,1,Yes,34,Toxic,Full Remote,2,8,Non-Travel,No
1761,25,Male,Bachelor's,Senior SE,Frontend,16,6,114310,10,1,2,2,4,3,4,4,Yes,18,Supportive,Hybrid,2,5,Travel_Rarely,No
1762,40,Male,PhD,Mid SE,QA,13,1,197873,22,3,2,3,3,4,0,7,No,15,Supportive,Hybrid,2,5,Travel_Rarely,No
1763,41,Male,Master's,Senior SE,Frontend,11,2,213767,22,1,3,1,2,4,6,0,No,25,Supportive,On-site,2,5,Non-Travel,No
1764,54,Female,Bachelor's,Principal SE,Backend,15,9,204925,29,2,2,4,4,4,0,0,No,15,Neutral,Full Remote,2,27,Non-Travel,No
1765,41,Male,PhD,Junior SE,Backend,0,9,180501,28,3,2,4,3,4,3,2,Yes,30,Demanding,On-site,0,5,Travel_Rarely,No
1766,33,Female,Master's,Mid SE,Frontend,12,3,180678,18,2,2,4,2,4,0,2,No,17,Neutral,On-site,3,3,Travel_Frequently,Yes
1767,22,Male,Master's,Staff SE,Mobile,5,6,180550,18,2,2,1,1,3,0,6,Yes,18,Demanding,Full Remote,3,30,Non-Travel,No
1768,47,Male,Master's,Tech Lead,Mobile,16,1,159380,18,4,1,2,4,3,6,5,No,31,Supportive,On-site,0,1,Travel_Rarely,No
1769,35,Female,Bachelor's,Senior SE,ML/AI,11,2,216206,29,3,4,1,3,3,5,6,No,43,Demanding,Full Remote,0,8,Non-Travel,No
1770,32,Male,Master's,Mid SE,Backend,18,6,246035,8,1,3,2,2,3,2,3,Yes,18,Supportive,Hybrid,2,13,Travel_Rarely,No
1771,57,Male,Bachelor's,Mid SE,ML/AI,5,6,156780,8,2,1,3,2,3,3,1,No,35,Supportive,Hybrid,1,20,Travel_Rarely,No
1772,34,Female,Bootcamp,Mid SE,Backend,6,9,246969,19,3,3,3,4,3,6,1,No,13,Supportive,Hybrid,3,6,Travel_Rarely,No
1773,24,Female,PhD,Tech Lead,Frontend,0,2,201547,19,1,3,2,4,3,3,0,Yes,14,Supportive,Hybrid,1,8,Travel_Rarely,No
1774,54,Male,Bachelor's,Senior SE,Mobile,0,0,111177,22,4,1,3,2,3,3,8,No,36,Neutral,Hybrid,3,30,Non-Travel,No
1775,27,Female,Master's,Mid SE,Mobile,4,2,197802,18,3,2,3,3,4,0,6,No,18,Neutral,On-site,2,15,Travel_Rarely,No
1776,31,Non-binary,Master's,Junior SE,Frontend,5,4,197185,5,3,1,4,1,3,5,2,Yes,5,Demanding,Hybrid,1,10,Non-Travel,No
1777,26,Female,Bachelor's,Mid SE,ML/AI,15,6,196083,14,3,3,4,2,3,0,1,No,14,Supportive,Hybrid,3,33,Travel_Rarely,No
1778,44,Male,Bootcamp,Junior SE,ML/AI,15,3,100746,24,1,3,1,3,4,4,2,Yes,25,Neutral,On-site,3,9,Travel_Frequently,No
1779,31,Female,Bachelor's,Junior SE,DevOps,13,0,168075,14,2,2,1,4,3,1,6,No,44,Supportive,On-site,2,33,Travel_Rarely,Yes
1780,23,Male,Bachelor's,Mid SE,Backend,0,5,218925,14,2,1,1,2,3,1,4,No,39,Neutral,On-site,1,9,Non-Travel,Yes
1781,34,Non-binary,Master's,Junior SE,ML/AI,12,1,130195,28,3,4,4,4,3,6,2,No,12,Supportive,On-site,2,14,Travel_Rarely,No
1782,23,Male,Master's,Junior SE,Frontend,19,2,81818,6,3,3,1,1,3,1,8,Yes,40,Supportive,Hybrid,1,32,Travel_Rarely,Yes
1783,41,Male,Master's,Senior SE,ML/AI,9,3,213393,12,1,1,1,4,4,6,1,Yes,28,Neutral,Hybrid,1,6,Travel_Frequently,Yes
1784,22,Female,Master's,Junior SE,Mobile,9,5,66309,5,4,2,4,1,3,2,6,No,35,Demanding,Full Remote,3,5,Non-Travel,No
1785,30,Male,Master's,Junior SE,Backend,8,5,194760,5,3,2,2,4,3,0,5,No,1,Demanding,On-site,0,4,Travel_Rarely,No
1786,38,Non-binary,Master's,Mid SE,QA,12,6,73176,8,3,4,4,4,3,4,5,No,3,Supportive,Full Remote,1,16,Non-Travel,No
1787,30,Non-binary,Bachelor's,Junior SE,DevOps,2,4,113879,11,4,3,2,1,4,4,6,Yes,43,Supportive,Hybrid,1,10,Non-Travel,No
1788,32,Female,Bachelor's,Mid SE,Backend,17,6,112592,13,3,4,4,4,3,1,5,No,7,Supportive,Full Remote,2,31,Non-Travel,No
1789,36,Male,Bachelor's,Junior SE,Mobile,19,1,129728,20,2,4,1,3,4,5,1,No,9,Neutral,Full Remote,1,31,Non-Travel,No
1790,45,Female,Bachelor's,Tech Lead,Mobile,1,0,185488,9,3,4,3,4,3,2,4,No,36,Neutral,Full Remote,1,14,Non-Travel,No
1791,56,Male,Master's,Principal SE,Mobile,16,9,216066,6,2,4,3,2,4,6,2,No,23,Supportive,Hybrid,1,13,Non-Travel,Yes
1792,51,Male,Bachelor's,Senior SE,Mobile,18,7,242494,27,1,2,2,4,4,2,8,No,24,Neutral,Full Remote,1,4,Non-Travel,No
1793,52,Female,Bachelor's,Senior SE,Frontend,12,0,53584,15,1,3,2,3,4,1,7,Yes,10,Neutral,Hybrid,1,26,Travel_Rarely,No
1794,26,Male,Bachelor's,Tech Lead,DevOps,12,1,169555,22,2,4,2,2,3,6,1,No,48,Neutral,On-site,0,24,Travel_Rarely,No
1795,35,Male,Bootcamp,Senior SE,QA,0,9,138302,29,2,3,3,3,4,6,0,Yes,12,Supportive,On-site,3,9,Travel_Frequently,No
1796,32,Non-binary,Bootcamp,Junior SE,Mobile,1,5,167408,29,4,2,2,2,3,1,3,No,19,Neutral,Full Remote,1,15,Travel_Rarely,No
1797,30,Male,Master's,Mid SE,Mobile,0,0,63830,23,2,2,4,4,4,0,3,No,32,Supportive,On-site,2,24,Travel_Frequently,No
1798,55,Male,Bootcamp,Tech Lead,ML/AI,4,9,122066,17,2,1,4,3,3,5,1,No,24,Demanding,On-site,2,31,Travel_Rarely,Yes
1799,33,Female,Master's,Mid SE,DevOps,2,2,48591,28,3,1,3,4,3,2,6,No,22,Demanding,Full Remote,1,19,Non-Travel,No
1800,56,Male,Master's,Junior SE,Backend,6,6,138878,15,4,3,4,2,3,4,2,No,3,Supportive,On-site,1,2,Travel_Rarely,No
1801,56,Female,Bachelor's,Senior SE,DevOps,12,7,170407,24,2,1,2,3,3,1,6,No,40,Supportive,On-site,1,2,Travel_Rarely,No
1802,22,Non-binary,Master's,Tech Lead,DevOps,17,3,161869,23,2,4,3,1,3,0,6,Yes,27,Supportive,Hybrid,0,34,Travel_Rarely,Yes
1803,43,Female,Master's,Junior SE,QA,6,2,66395,21,2,3,2,3,3,4,0,No,19,Neutral,Full Remote,3,19,Travel_Frequently,No
1804,50,Female,Master's,Senior SE,DevOps,0,0,230254,9,3,2,4,4,3,2,5,No,9,Toxic,Hybrid,2,23,Travel_Rarely,No
1805,29,Male,Master's,Junior SE,QA,4,8,61738,17,3,2,2,1,4,1,3,No,49,Supportive,On-site,0,16,Travel_Rarely,No
1806,32,Male,Master's,Senior SE,Mobile,16,9,178703,24,3,4,3,1,3,6,7,Yes,13,Demanding,Hybrid,0,6,Travel_Frequently,No
1807,35,Female,Master's,Mid SE,Mobile,7,5,193977,5,1,1,2,2,3,5,7,Yes,2,Neutral,Hybrid,1,26,Travel_Rarely,No
1808,51,Female,Bootcamp,Mid SE,Frontend,14,5,64056,14,3,3,4,1,4,1,2,No,36,Demanding,Hybrid,3,22,Non-Travel,No
1809,56,Male,Bachelor's,Tech Lead,QA,19,8,166656,12,2,3,1,1,3,5,3,No,29,Demanding,Hybrid,1,24,Travel_Rarely,No
1810,42,Male,Master's,Mid SE,QA,3,0,160316,28,3,4,3,2,3,0,0,Yes,11,Demanding,Hybrid,2,21,Travel_Rarely,No
1811,26,Male,Master's,Senior SE,Backend,1,5,211519,12,3,1,2,3,3,0,1,Yes,34,Neutral,Hybrid,3,30,Travel_Rarely,No
1812,40,Male,Master's,Mid SE,ML/AI,4,4,99418,23,4,3,3,4,3,2,6,Yes,4,Demanding,On-site,1,11,Travel_Frequently,Yes
1813,35,Female,Master's,Mid SE,DevOps,0,5,82190,10,2,4,2,3,3,5,6,No,4,Supportive,On-site,2,9,Non-Travel,No
1814,47,Male,Bachelor's,Senior SE,Backend,4,7,71014,16,3,3,1,1,3,1,8,No,1,Toxic,Hybrid,0,12,Travel_Rarely,No
1815,25,Female,Master's,Junior SE,QA,5,4,249071,11,1,2,4,4,4,0,8,No,25,Neutral,Hybrid,2,26,Travel_Frequently,Yes
1816,46,Female,Bachelor's,Mid SE,Backend,1,1,226350,20,4,3,2,3,3,1,8,Yes,26,Neutral,Hybrid,2,3,Travel_Rarely,Yes
1817,46,Male,Master's,Junior SE,Frontend,0,1,170563,13,3,3,2,4,3,2,5,No,11,Toxic,On-site,2,33,Non-Travel,Yes
1818,39,Female,Master's,Senior SE,ML/AI,3,9,46780,25,4,3,1,1,4,5,7,Yes,23,Demanding,Hybrid,3,15,Non-Travel,No
1819,29,Male,Master's,Staff SE,QA,6,4,235330,29,4,1,3,3,3,1,8,No,2,Demanding,Hybrid,0,5,Travel_Rarely,No
1820,35,Male,Bachelor's,Staff SE,QA,0,2,87192,26,1,1,4,4,3,4,6,No,19,Supportive,On-site,3,24,Non-Travel,Yes
1821,53,Female,Master's,Mid SE,DevOps,0,9,235372,14,1,4,2,4,4,1,3,No,29,Toxic,On-site,0,11,Travel_Frequently,No
1822,54,Female,Bachelor's,Mid SE,ML/AI,7,2,149875,14,1,1,2,3,3,3,3,No,40,Demanding,Full Remote,1,33,Non-Travel,No
1823,44,Female,PhD,Mid SE,Frontend,19,7,144129,14,2,3,4,3,4,3,5,No,4,Neutral,Hybrid,1,23,Travel_Rarely,No
1824,36,Male,Bootcamp,Tech Lead,Mobile,15,6,88923,24,4,3,1,1,3,6,3,No,16,Toxic,Hybrid,2,10,Non-Travel,No
1825,54,Male,Bootcamp,Junior SE,Backend,12,0,134196,20,3,1,3,2,4,2,6,No,47,Supportive,On-site,2,28,Travel_Rarely,No
1826,46,Female,Master's,Staff SE,DevOps,17,4,47395,5,1,1,4,4,3,2,7,Yes,37,Supportive,Full Remote,3,17,Travel_Rarely,Yes
1827,38,Male,Master's,Mid SE,QA,19,8,147449,21,1,3,3,3,3,2,7,No,27,Neutral,Hybrid,0,26,Non-Travel,No
1828,54,Male,Bachelor's,Staff SE,Mobile,9,3,166747,25,4,3,1,3,3,4,7,Yes,5,Supportive,Hybrid,0,25,Travel_Rarely,No
1829,23,Male,Bachelor's,Tech Lead,Frontend,11,0,191851,18,4,2,1,3,4,5,1,No,15,Demanding,Full Remote,0,12,Non-Travel,No
1830,35,Female,Master's,Tech Lead,ML/AI,0,7,116028,23,4,4,4,4,4,4,1,Yes,23,Supportive,Hybrid,2,3,Travel_Rarely,No
1831,27,Male,Master's,Mid SE,Backend,9,4,205794,25,3,1,2,1,3,6,1,Yes,49,Supportive,Hybrid,2,29,Travel_Rarely,Yes
1832,27,Female,Bootcamp,Junior SE,DevOps,8,1,183183,25,2,4,1,2,4,1,1,No,3,Neutral,Hybrid,0,24,Non-Travel,Yes
1833,24,Non-binary,Bachelor's,Mid SE,QA,2,0,186056,21,2,3,1,4,3,0,3,No,18,Neutral,Hybrid,2,19,Non-Travel,No
1834,28,Male,Bootcamp,Mid SE,QA,18,2,138176,18,1,4,4,1,3,5,4,No,43,Supportive,Hybrid,0,13,Travel_Rarely,No
1835,29,Male,Master's,Junior SE,Mobile,8,8,248400,12,2,1,4,4,3,3,3,Yes,26,Supportive,Hybrid,3,16,Non-Travel,No
1836,36,Male,Master's,Mid SE,Mobile,9,0,71924,25,3,1,4,4,4,3,4,Yes,6,Neutral,Hybrid,1,27,Non-Travel,No
1837,50,Female,Bachelor's,Mid SE,Backend,18,3,228775,25,2,4,1,3,4,6,3,No,44,Demanding,Full Remote,0,6,Travel_Rarely,No
1838,54,Male,Bachelor's,Senior SE,ML/AI,15,7,77577,13,3,1,3,1,3,3,6,No,17,Demanding,Full Remote,2,10,Non-Travel,No
1839,51,Male,Master's,Senior SE,Frontend,17,7,183783,12,1,2,1,3,4,6,0,No,46,Supportive,On-site,3,8,Travel_Rarely,No
1840,48,Male,Master's,Junior SE,ML/AI,13,9,130548,17,4,3,4,3,3,1,0,No,38,Neutral,Hybrid,2,18,Travel_Rarely,No
1841,57,Female,Bachelor's,Staff SE,ML/AI,2,7,170093,21,3,3,2,1,3,1,1,No,42,Supportive,On-site,2,32,Non-Travel,No
1842,50,Male,Master's,Junior SE,ML/AI,1,9,180168,23,4,1,2,3,3,2,0,No,48,Neutral,Hybrid,2,17,Non-Travel,No
1843,54,Female,PhD,Mid SE,Backend,0,7,111555,11,1,3,4,3,4,0,2,No,27,Toxic,Full Remote,0,2,Travel_Rarely,No
1844,48,Female,PhD,Mid SE,Backend,17,3,134848,21,3,2,2,2,3,2,5,No,20,Neutral,On-site,3,20,Non-Travel,No
1845,54,Male,Bootcamp,Tech Lead,Frontend,8,7,53254,5,3,1,1,1,3,1,5,Yes,6,Neutral,Full Remote,0,10,Non-Travel,Yes
1846,25,Female,Bachelor's,Junior SE,ML/AI,12,8,170410,9,2,2,3,1,3,4,0,Yes,35,Supportive,On-site,1,9,Travel_Rarely,No
1847,43,Male,Bachelor's,Mid SE,Backend,1,6,182037,29,3,2,1,3,3,2,5,No,12,Toxic,Full Remote,0,25,Travel_Rarely,No
1848,23,Female,Master's,Senior SE,Frontend,6,1,234059,10,1,3,4,3,3,5,4,Yes,48,Neutral,Hybrid,1,25,Non-Travel,No
1849,31,Female,Bachelor's,Junior SE,QA,15,8,148025,6,4,3,1,1,3,1,6,Yes,3,Neutral,Full Remote,3,24,Travel_Rarely,No
1850,26,Female,Bachelor's,Senior SE,Frontend,18,7,175509,29,3,4,2,1,4,1,5,No,48,Neutral,On-site,3,6,Travel_Rarely,No
1851,31,Male,Bachelor's,Principal SE,ML/AI,14,4,77963,20,1,2,1,4,3,4,6,No,4,Supportive,On-site,0,30,Travel_Rarely,Yes
1852,54,Male,Bachelor's,Staff SE,DevOps,10,2,48273,26,1,3,3,1,3,4,1,No,45,Demanding,Full Remote,0,10,Travel_Rarely,Yes
1853,34,Male,Bachelor's,Junior SE,ML/AI,0,6,60330,9,3,2,2,4,4,4,0,No,4,Supportive,Hybrid,2,31,Travel_Frequently,No
1854,52,Male,Bachelor's,Junior SE,DevOps,6,1,197566,9,2,4,3,3,3,0,6,No,4,Demanding,Full Remote,1,18,Non-Travel,No
1855,57,Male,Bachelor's,Mid SE,Frontend,19,2,121422,16,3,2,3,2,4,5,8,No,39,Neutral,On-site,2,33,Non-Travel,No
1856,45,Male,Bachelor's,Mid SE,QA,7,8,167089,7,3,1,3,2,3,1,1,Yes,21,Supportive,Hybrid,2,19,Non-Travel,No
1857,36,Male,Master's,Junior SE,QA,9,3,48212,20,2,4,1,4,3,4,6,No,44,Supportive,Hybrid,3,23,Non-Travel,Yes
1858,50,Male,Master's,Junior SE,Backend,4,3,132594,10,1,4,1,3,3,0,2,No,2,Demanding,Full Remote,0,5,Non-Travel,No
1859,29,Female,Master's,Staff SE,QA,8,2,177152,19,3,2,1,3,4,3,5,No,16,Supportive,On-site,3,26,Non-Travel,No
1860,26,Male,Bachelor's,Principal SE,Mobile,0,4,77675,19,2,2,1,3,4,5,2,No,7,Supportive,Hybrid,0,29,Travel_Rarely,No
1861,50,Male,Bachelor's,Junior SE,Frontend,1,2,67007,20,4,3,2,1,3,6,4,No,19,Supportive,On-site,3,24,Non-Travel,No
1862,25,Male,Master's,Mid SE,Backend,18,8,158805,24,4,1,1,3,3,6,1,No,43,Demanding,On-site,3,6,Travel_Rarely,No
1863,33,Male,Master's,Mid SE,QA,13,2,127641,17,2,4,2,1,3,3,7,No,33,Demanding,Full Remote,3,4,Non-Travel,No
1864,23,Non-binary,Master's,Junior SE,Frontend,19,1,140815,16,1,4,3,4,3,3,7,No,9,Demanding,Hybrid,1,26,Travel_Frequently,No
1865,48,Male,Bachelor's,Senior SE,ML/AI,9,4,91815,14,2,4,2,2,3,1,6,No,37,Neutral,Hybrid,3,15,Travel_Rarely,No
1866,52,Female,Bootcamp,Senior SE,QA,8,5,128482,18,1,3,4,4,3,0,5,No,17,Neutral,Hybrid,1,13,Travel_Rarely,No
1867,57,Non-binary,Bachelor's,Tech Lead,DevOps,9,0,45639,6,4,1,1,3,3,0,0,No,27,Supportive,Full Remote,3,22,Travel_Frequently,No
1868,57,Female,Master's,Senior SE,Frontend,5,5,108593,7,3,4,4,3,3,3,7,No,33,Supportive,On-site,0,13,Travel_Frequently,No
1869,47,Female,Master's,Senior SE,Backend,16,9,123038,13,2,4,2,4,4,5,0,Yes,49,Demanding,On-site,1,17,Travel_Rarely,No
1870,48,Female,Master's,Senior SE,ML/AI,5,2,138899,15,4,3,1,1,3,2,7,Yes,12,Demanding,On-site,0,25,Non-Travel,No
1871,26,Non-binary,Bachelor's,Mid SE,Mobile,3,3,48736,15,3,2,4,1,3,3,1,No,45,Demanding,On-site,0,34,Travel_Rarely,No
1872,41,Female,Bachelor's,Senior SE,ML/AI,19,5,61473,29,4,4,1,1,3,1,7,No,11,Neutral,Hybrid,0,21,Travel_Rarely,No
1873,32,Male,Master's,Mid SE,QA,2,7,173771,26,2,1,2,2,3,3,3,Yes,13,Demanding,Hybrid,1,25,Non-Travel,No
1874,31,Female,Bachelor's,Junior SE,DevOps,18,8,170801,14,2,1,4,2,4,5,6,No,31,Toxic,Full Remote,2,25,Non-Travel,No
1875,27,Male,Bachelor's,Junior SE,ML/AI,17,5,210091,18,3,1,2,3,3,5,4,No,13,Supportive,Hybrid,1,22,Non-Travel,No
1876,29,Female,Bachelor's,Mid SE,Mobile,3,6,152598,13,2,1,4,4,3,3,7,No,38,Supportive,Full Remote,2,23,Non-Travel,No
1877,44,Male,PhD,Principal SE,Backend,7,4,131623,24,4,3,3,4,3,0,5,Yes,26,Neutral,Hybrid,1,25,Non-Travel,No
1878,47,Male,Bachelor's,Junior SE,Frontend,16,8,81820,25,3,4,3,3,4,3,4,No,31,Supportive,On-site,3,14,Travel_Rarely,No
1879,33,Male,Bootcamp,Mid SE,DevOps,4,3,102589,14,3,3,3,1,3,4,0,No,22,Demanding,On-site,2,14,Non-Travel,No
1880,47,Male,Master's,Mid SE,Mobile,12,9,241879,26,4,1,3,2,3,4,2,No,6,Supportive,On-site,3,26,Travel_Rarely,No
1881,34,Male,Bootcamp,Senior SE,QA,0,5,63414,13,1,1,3,4,3,2,8,Yes,20,Neutral,Full Remote,2,30,Travel_Rarely,Yes
1882,39,Male,Bootcamp,Junior SE,QA,12,4,172378,9,3,1,2,3,3,1,8,No,21,Neutral,On-site,1,26,Travel_Rarely,No
1883,46,Male,Master's,Staff SE,QA,3,0,69220,12,1,3,3,1,3,1,4,Yes,10,Neutral,Full Remote,1,22,Travel_Frequently,No
1884,54,Male,Bachelor's,Tech Lead,DevOps,13,4,105531,15,4,1,2,1,3,6,2,No,19,Supportive,Hybrid,2,34,Non-Travel,No
1885,33,Female,Bachelor's,Senior SE,ML/AI,2,4,155002,5,4,4,3,2,4,0,5,Yes,35,Toxic,Hybrid,3,25,Travel_Frequently,No
1886,57,Male,Bachelor's,Senior SE,DevOps,4,8,218497,25,3,1,1,2,4,1,4,No,26,Supportive,Hybrid,0,13,Non-Travel,No
1887,25,Male,Master's,Junior SE,QA,6,0,54387,14,2,4,3,3,3,2,0,Yes,7,Demanding,On-site,2,29,Travel_Frequently,No
1888,26,Female,Bachelor's,Mid SE,Mobile,0,4,121815,5,3,4,1,3,3,4,1,Yes,37,Demanding,Hybrid,2,9,Non-Travel,No
1889,29,Female,Bachelor's,Tech Lead,Frontend,11,6,72584,26,2,1,2,1,3,0,4,No,8,Supportive,Hybrid,3,15,Travel_Rarely,No
1890,49,Male,Bachelor's,Junior SE,Frontend,10,5,89783,11,1,3,3,1,3,5,8,No,5,Toxic,Full Remote,0,31,Non-Travel,No
1891,52,Female,Bootcamp,Mid SE,DevOps,7,5,215881,18,2,2,4,4,3,4,3,No,44,Neutral,On-site,2,27,Travel_Rarely,No
1892,30,Female,Bachelor's,Senior SE,QA,5,6,230399,9,3,2,2,1,3,2,8,No,36,Neutral,Hybrid,0,31,Non-Travel,No
